,cell_zid,adm_zid,geometry
691,63302,187,"POLYGON ((37.19613419627192 55.41031030441594, 37.19609972178662 55.41480194752625, 37.20399558901599 55.41482130688537, 37.21189146568106 55.4148401566422, 37.21192414881101 55.41034850716066, 37.20402916782542 55.41032966054696, 37.20406273720287 55.40583801087521, 37.19616866107366 55.40581865797158, 37.19613419627192 55.41031030441594))"
692,63308,235,"POLYGON ((37.23560914584451 55.41040198988505, 37.23557914977377 55.41489364828619, 37.24347506166489 55.41491045962125, 37.25137098173332 55.41492676134786, 37.25926690972737 55.41494255346491, 37.25929421871646 55.41045088581251, 37.25932152002797 55.40595921592782, 37.25142738318089 55.40594342907676, 37.24353325425337 55.40592713278608, 37.24350416204974 55.41041879732041, 37.23560914584451 55.41040198988505))"
693,63310,235,"POLYGON ((37.27510981743821 55.40598926130849, 37.26721566743358 55.40597449334366, 37.25932152002797 55.40595921592782, 37.25929421871646 55.41045088581251, 37.25926690972737 55.41494255346491, 37.26716284540179 55.41495783487487, 37.27505878945553 55.41497260777136, 37.27508430703073 55.41048093620374, 37.27510981743821 55.40598926130849))"
694,63312,235,"POLYGON ((37.29089814254514 55.40601726891615, 37.28300397653491 55.40600351983421, 37.27510981743821 55.40598926130849, 37.27508430703073 55.41048093620374, 37.27505878945553 55.41497260777136, 37.28295473971606 55.41498687105328, 37.29085069689548 55.4150006247215, 37.29087442305259 55.41050894848211, 37.29089814254514 55.40601726891615))"
695,63314,235,"POLYGON ((37.30668649622729 55.40604323874801, 37.29879231714445 55.40603050855655, 37.29089814254514 55.40601726891615, 37.29087442305259 55.41050894848211, 37.29085069689548 55.4150006247215, 37.29874666074205 55.41501386877508, 37.30664263293154 55.41502660321613, 37.3066645676601 55.41053492264486, 37.30668649622729 55.40604323874801))"
696,63316,235,"POLYGON ((37.3066645676601 55.41053492264486, 37.30664263293154 55.41502660321613, 37.31453860935736 55.41503882803756, 37.32243459169769 55.41505054269348, 37.32245473498599 55.41055885867848, 37.31455964836814 55.41054714542781, 37.31458068147428 55.40605545839652, 37.30668649622729 55.40604323874801, 37.3066645676601 55.41053492264486))"
697,63322,248,"POLYGON ((37.3461400277823 55.41059094122866, 37.34612257166644 55.41508263059428, 37.3540185751355 55.41509230732156, 37.36191458325812 55.41510147442784, 37.36981059674635 55.41511013191354, 37.36982536567273 55.4106184379621, 37.36984013045601 55.40612673904356, 37.36194590817975 55.40611808444478, 37.35405169126548 55.40610892039535, 37.35403513552333 55.41060061634234, 37.3461400277823 55.41059094122866))"
698,63324,248,"POLYGON ((37.36982536567273 55.4106184379621, 37.36981059674635 55.41511013191354, 37.37770661342098 55.41511827977595, 37.38560263399408 55.4151259180156, 37.38561561145277 55.41063422143186, 37.37772048661428 55.41062658446587, 37.37773435591571 55.40613488418897, 37.36984013045601 55.40612673904356, 37.36982536567273 55.4106184379621))"
699,63330,248,"POLYGON ((37.42509978360375 55.4061730559878, 37.4172055385441 55.4061679675667, 37.41719614667136 55.41065967390913, 37.40930100876115 55.41065407509936, 37.40929071851446 55.41514577499426, 37.41718675216428 55.41515137473778, 37.42508278845402 55.41515646485627, 37.43297882713196 55.41516104534934, 37.43298643015683 55.41066934290811, 37.42509128722045 55.41066476317884, 37.42509978360375 55.4061730559878))"
700,63334,248,"POLYGON ((37.46456702170658 55.4106825664155, 37.46457104063067 55.40619085625598, 37.45667678519084 55.40618831511469, 37.44878253209483 55.40618526451718, 37.44877672218502 55.41067697374419, 37.44088157522889 55.41067341309666, 37.44087486794638 55.4151651162167, 37.44877091064558 55.41516867745805, 37.45666695497786 55.41517172907317, 37.45667187077357 55.41068002485044, 37.46456702170658 55.4106825664155))"
701,63878,197,"POLYGON ((36.85666290105281 55.40899602029484, 36.84876859353842 55.40895424722132, 36.84087430677456 55.40891196472531, 36.84079953025989 55.41340337462481, 36.84072473464422 55.41789478224444, 36.84862081248585 55.41793707884446, 36.85651691109395 55.41797886585211, 36.85658991730831 55.4134874436739, 36.85666290105281 55.40899602029484))"
702,63880,197,"POLYGON ((36.85658991730831 55.4134874436739, 36.85651691109395 55.41797886585211, 36.86441303024329 55.41802014161993, 36.87230917252033 55.41806090944907, 36.87238038541182 55.41356947522462, 36.86448514171418 55.41352871420837, 36.86455723002984 55.40903728394805, 36.85666290105281 55.40899602029484, 36.85658991730831 55.4134874436739))"
703,63890,198,"POLYGON ((36.92764763734784 55.41384053354608, 36.92758269447516 55.41833201352487, 36.93547898690652 55.41836870445596, 36.94337529733608 55.41840488576489, 36.95127162552738 55.41844055635279, 36.9513338820945 55.41394905882694, 36.95139612020989 55.40945755793073, 36.94350158523073 55.40942189815036, 36.93560706316674 55.40938572889328, 36.93554303403219 55.41387721835901, 36.92764763734784 55.41384053354608))"
704,63892,198,"POLYGON ((36.96718524622995 55.40952734803866, 36.95929067459757 55.4094927082627, 36.95139612020989 55.40945755793073, 36.9513338820945 55.41394905882694, 36.95127162552738 55.41844055635279, 36.95916797119812 55.41847571840999, 36.96706433507581 55.41851037084189, 36.96712479913788 55.41401886167019, 36.96718524622995 55.40952734803866))"
705,63897,198,"POLYGON ((36.98291578606271 55.41408662523743, 36.98285711162632 55.41857814679906, 36.99075352477364 55.41861126922751, 36.99864995607058 55.41864388312142, 37.00654640142462 55.41867598736616, 37.00660238652092 55.41418445057761, 37.00665835589044 55.40969291043191, 36.99876370189595 55.4096608168928, 36.99086906387385 55.40962821388248, 36.99081130340252 55.41411974323881, 36.98291578606271 55.41408662523743))"
706,63899,198,"POLYGON ((37.02244771080381 55.40975556799136, 37.01455302561927 55.40972449340121, 37.00665835589044 55.40969291043191, 37.00660238652092 55.41418445057761, 37.00654640142462 55.41867598736616, 37.01444286251834 55.41870758141936, 37.02233933908647 55.41873866637526, 37.02239353254697 55.41424711968303, 37.02244771080381 55.40975556799136))"
707,63910,187,"POLYGON ((37.08555870837678 55.41447741179842, 37.0855116797251 55.41896899744088, 37.09340828622427 55.41899549550121, 37.10130490375979 55.41902148388964, 37.10920153400752 55.41904696261091, 37.10924587312757 55.41455536286449, 37.10929019978123 55.41006376087135, 37.10139536103512 55.41003829064649, 37.09350053499148 55.41001231092442, 37.09345441708167 55.41450390543358, 37.08555870837678 55.41447741179842))"
708,63912,187,"POLYGON ((37.1250799143746 55.41011317282241, 37.11718505097824 55.41008872159722, 37.10929019978123 55.41006376087135, 37.10924587312757 55.41455536286449, 37.10920153400752 55.41904696261091, 37.11709817672632 55.41907193056683, 37.12499483164304 55.41909638994854, 37.12503737899014 55.4146047825079, 37.1250799143746 55.41011317282241))"
709,63914,187,"POLYGON ((37.1408696777327 55.41016054567035, 37.13297479068235 55.4101371145481, 37.1250799143746 55.41011317282241, 37.12503737899014 55.4146047825079, 37.12499483164304 55.41909638994854, 37.13289149948052 55.41912033966078, 37.1407881780644 55.41914377914786, 37.14082893362052 55.41465216435297, 37.1408696777327 55.41016054567035))"
710,63925,235,"POLYGON ((37.20399558901599 55.41482130688537, 37.20396200076272 55.41931295098711, 37.21185877143949 55.41933180278679, 37.21975555515095 55.41935014600346, 37.22765234587052 55.41936797952572, 37.22768324631163 55.41487632734387, 37.22771413807214 55.41038467183096, 37.21981913897711 55.41036684425574, 37.21192414881101 55.41034850716066, 37.21189146568106 55.4148401566422, 37.20399558901599 55.41482130688537))"
711,63927,235,"POLYGON ((37.22768324631163 55.41487632734387, 37.22765234587052 55.41936797952572, 37.23554914527411 55.41938530335693, 37.24344595310991 55.41940211749585, 37.24347506166489 55.41491045962125, 37.23557914977377 55.41489364828619, 37.23560914584451 55.41040198988505, 37.22771413807214 55.41038467183096, 37.22768324631163 55.41487632734387))"
712,63939,248,"POLYGON ((37.31453860935736 55.41503882803756, 37.31451756442942 55.41953050841883, 37.32241444273924 55.41954222557691, 37.33031132671162 55.41955343303191, 37.33820821609475 55.41956413078304, 37.33822657310264 55.41507244424672, 37.33824492494468 55.41058075657965, 37.33034982726203 55.410570062396, 37.32245473498599 55.41055885867848, 37.32243459169769 55.41505054269348, 37.31453860935736 55.41503882803756))"
713,63941,248,"POLYGON ((37.33822657310264 55.41507244424672, 37.33820821609475 55.41956413078304, 37.34610511063682 55.41957431882956, 37.35400201008604 55.41958399717079, 37.3540185751355 55.41509230732156, 37.34612257166644 55.41508263059428, 37.3461400277823 55.41059094122866, 37.33824492494468 55.41058075657965, 37.33822657310264 55.41507244424672))"
714,63947,248,"POLYGON ((37.37770661342098 55.41511827977595, 37.37769273632758 55.41960997231236, 37.38558965288708 55.41961761182596, 37.39348657309473 55.41962474163127, 37.40138349669871 55.41963136172779, 37.40139468775627 55.41513966562606, 37.40140587374145 55.41064796674989, 37.39351073993662 55.41064134885951, 37.38561561145277 55.41063422143186, 37.38560263399408 55.4151259180156, 37.37770661342098 55.41511827977595))"
715,63949,248,"POLYGON ((37.40139468775627 55.41513966562606, 37.40138349669871 55.41963136172779, 37.40928042537493 55.41963747211649, 37.41717735501618 55.419643072794, 37.41718675216428 55.41515137473778, 37.40929071851446 55.41514577499426, 37.40930100876115 55.41065407509936, 37.40140587374145 55.41064796674989, 37.40139468775627 55.41513966562606))"
716,63953,248,"POLYGON ((37.43297882713196 55.41516104534934, 37.42508278845402 55.41515646485627, 37.42507428729836 55.41964816376144, 37.43297122196965 55.41965274501849, 37.44086815877826 55.41965681656482, 37.44087486794638 55.4151651162167, 37.44088157522889 55.41067341309666, 37.43298643015683 55.41066934290811, 37.43297882713196 55.41516104534934))"
717,64502,197,"POLYGON ((36.86441303024329 55.41802014161993, 36.86434090138274 55.42251156676117, 36.87223793672595 55.42255234027849, 36.88013499207079 55.42259260520631, 36.88803206814695 55.42263236045029, 36.88810150914741 55.41814091626219, 36.88817093258408 55.41364946761012, 36.88027564911332 55.41360972672494, 36.87238038541182 55.41356947522462, 36.87230917252033 55.41806090944907, 36.86441303024329 55.41802014161993))"
718,64504,198,"POLYGON ((36.90396155774197 55.41372742300617, 36.89606623553843 55.41368870007023, 36.88817093258408 55.41364946761012, 36.88810150914741 55.41814091626219, 36.88803206814695 55.42263236045029, 36.89592916277499 55.422671605998, 36.9038262766835 55.42271034075517, 36.90389392767896 55.4182188835725, 36.90396155774197 55.41372742300617))"
719,64506,198,"POLYGON ((36.91975225890639 55.41380333919852, 36.91185689894312 55.41376563641529, 36.90396155774197 55.41372742300617, 36.90389392767896 55.4182188835725, 36.9038262766835 55.42271034075517, 36.9117234095875 55.42274856691196, 36.91962056317969 55.42278628337847, 36.91968642029372 55.41829481297419, 36.91975225890639 55.41380333919852))"
720,64508,198,"POLYGON ((36.91968642029372 55.41829481297419, 36.91962056317969 55.42278628337847, 36.92751773336073 55.4228234895855, 36.93541492179065 55.42286018663611, 36.93547898690652 55.41836870445596, 36.92758269447516 55.41833201352487, 36.92764763734784 55.41384053354608, 36.91975225890639 55.41380333919852, 36.91968642029372 55.41829481297419))"
721,64514,198,"POLYGON ((36.95916797119812 55.41847571840999, 36.95910659410404 55.42296721953528, 36.96700385305855 55.42300187664615, 36.97490112995995 55.42303602514066, 36.98279842264369 55.42306966391173, 36.98285711162632 55.41857814679906, 36.98291578606271 55.41408662523743, 36.97502028326279 55.4140529987726, 36.96712479913788 55.41401886167019, 36.96706433507581 55.41851037084189, 36.95916797119812 55.41847571840999))"
722,64521,198,"POLYGON ((37.01444286251834 55.41870758141936, 37.01438775773241 55.42319912176518, 37.02228513037013 55.42323021190572, 37.03018251826276 55.42326079066898, 37.03807992111908 55.4232908613421, 37.03813233765959 55.41879930734198, 37.03818473946778 55.41430775053774, 37.03028912852135 55.41427768989277, 37.02239353254697 55.41424711968303, 37.02233933908647 55.41873866637526, 37.01444286251834 55.41870758141936))"
723,64523,198,"POLYGON ((37.05397600625255 55.41436634148391, 37.04608036515351 55.41433729997119, 37.03818473946778 55.41430775053774, 37.03813233765959 55.41879930734198, 37.03807992111908 55.4232908613421, 37.04597733870716 55.42332042227839, 37.05387477077516 55.4233494734758, 37.05392539513707 55.41885790970137, 37.05397600625255 55.41436634148391))"
724,64525,198,"POLYGON ((37.06976732892316 55.4144228957875, 37.06187166060507 55.41439487342213, 37.05397600625255 55.41436634148391, 37.05392539513707 55.41885790970137, 37.05387477077516 55.4233494734758, 37.06177221707125 55.42337801493233, 37.06966967830753 55.42340604664939, 37.06971851048081 55.41891447234421, 37.06976732892316 55.4144228957875))"
725,64527,187,"POLYGON ((37.08555870837678 55.41447741179842, 37.07766301095514 55.41445040857804, 37.06976732892316 55.4144228957875, 37.06971851048081 55.41891447234421, 37.06966967830753 55.42340604664939, 37.07756715231604 55.42343356752179, 37.08546463978524 55.42346057974392, 37.0855116797251 55.41896899744088, 37.08555870837678 55.41447741179842))"
726,64536,187,"POLYGON ((37.13289149948052 55.41912033966078, 37.13284983631913 55.42361194775492, 37.14074741104496 55.42363539169986, 37.14864499722864 55.42365832588419, 37.15654259461834 55.42368075030632, 37.15658156933058 55.41918913019008, 37.15662053308346 55.41469750783267, 37.14872472775329 55.41467509088892, 37.14082893362052 55.41465216435297, 37.1407881780644 55.41914377914786, 37.13289149948052 55.41912033966078))"
727,64538,187,"POLYGON ((37.17241217632936 55.41474081293741, 37.16451634935937 55.41471941518267, 37.15662053308346 55.41469750783267, 37.15658156933058 55.41918913019008, 37.15654259461834 55.42368075030632, 37.16444020297147 55.42370266386828, 37.17233782201738 55.42372406876142, 37.17237500439652 55.4192324425174, 37.17241217632936 55.41474081293741))"
728,64540,187,"POLYGON ((37.18820386328094 55.41478207856373, 37.18030801566918 55.41476170110045, 37.17241217632936 55.41474081293741, 37.17237500439652 55.4192324425174, 37.17233782201738 55.42372406876142, 37.1802354515137 55.42374496388783, 37.18813309120859 55.42376534924608, 37.18816848317577 55.41927371612279, 37.18820386328094 55.41478207856373))"
729,64542,235,"POLYGON ((37.20399558901599 55.41482130688537, 37.19609972178662 55.41480194752625, 37.18820386328094 55.41478207856373, 37.18816848317577 55.41927371612279, 37.18813309120859 55.42376534924608, 37.19603074374199 55.42378522484193, 37.20392840307841 55.42380459065946, 37.20396200076272 55.41931295098711, 37.20399558901599 55.41482130688537))"
730,64549,235,"POLYGON ((37.23554914527411 55.41938530335693, 37.23551913234231 55.42387695509746, 37.24341683637458 55.42389377204092, 37.25131454859044 55.4239100792059, 37.259212268738 55.42392587659135, 37.25923959307109 55.4194342166923, 37.25926690972737 55.41494255346491, 37.25137098173332 55.41492676134786, 37.24347506166489 55.41491045962125, 37.24344595310991 55.41940211749585, 37.23554914527411 55.41938530335693))"
731,64551,235,"POLYGON ((37.27505878945553 55.41497260777136, 37.26716284540179 55.41495783487487, 37.25926690972737 55.41494255346491, 37.25923959307109 55.4194342166923, 37.259212268738 55.42392587659135, 37.26710999656539 55.42394116419615, 37.27500773182383 55.423955941471, 37.27503326373976 55.41946427710624, 37.27505878945553 55.41497260777136))"
